,product,unit,kelembaban,tekanan,waktu,suhu,T-Squared,keterangan,D1,D2,D3,D4,Variabel Berpengaruh
203,GAD37,GITAR_AKUSTIK_000-12_FRET,0.069,24.56,19.79,149.37,3.996109915647259,In Control,0.03790956475777829,0.8394859258207434,0.5561178289075484,0.6164235274668282,Tekanan
204,GAD38,GITAR_AKUSTIK_000-12_FRET,0.065,25.26,20.48,150.42,0.02477985008581697,In Control,0.01689718281212996,0.007464789430924341,0.0063589767291380925,0.009249799379527562,Kelembaban
205,GAD39,GITAR_AKUSTIK_000-12_FRET,0.061,25.96,21.36,151.45,3.9156230496516127,In Control,0.0013225522968562942,0.536188754504126,1.0055056681340329,0.27947779803270567,Waktu
206,GAD40,GITAR_AKUSTIK_000-12_FRET,0.061,25.98,21.37,151.46,4.048903505713113,In Control,0.004849278110585331,0.6026115471284941,1.0448983647125738,0.3001379117359555,Waktu
207,GAD41,GITAR_AKUSTIK_000-12_FRET,0.069,24.53,19.73,149.31,4.539550031472928,In Control,0.10970677076500301,0.9600736195808208,0.7531353099912623,0.8097810233487959,Tekanan
208,GAD42,GITAR_AKUSTIK_000-12_FRET,0.068,24.72,19.95,149.63,2.4106390095756303,In Control,0.04021112860427456,0.5498027247546367,0.36638977791092175,0.380068815356855,Tekanan
209,GAD43,GITAR_AKUSTIK_000-12_FRET,0.062,25.81,21.0,151.22,1.8932876383914785,In Control,0.0021658792141032723,0.34999247245791176,0.17830880600702637,0.1987026391200355,Tekanan
210,GAD44,GITAR_AKUSTIK_000-12_FRET,0.066,25.05,20.26,150.1,0.5262927075564926,In Control,0.07546283309097768,0.13639815703925673,0.1163357123168578,0.14413085822134586,Suhu
211,GAD45,GITAR_AKUSTIK_000-12_FRET,0.069,24.68,19.91,149.54,2.8188315613420127,In Control,0.03358674361829239,0.4291664453625508,0.26099136156578284,0.20581770413991363,Tekanan
212,GAD46,GITAR_AKUSTIK_000-12_FRET,0.065,25.32,20.52,150.47,0.0024571505673009805,In Control,2.693820721706968e-06,0.0020422989840355914,3.5510488140878295e-06,7.05304992520972e-07,Tekanan
213,GAD47,GITAR_AKUSTIK_000-12_FRET,0.065,25.27,20.48,150.43,0.01792884464141627,In Control,0.01218901049899622,0.004105062447260905,0.006640932815265611,0.005744804800183252,Kelembaban
214,GAD48,GITAR_AKUSTIK_000-12_FRET,0.07,24.49,19.69,149.25,4.9093420154648015,In Control,0.0081532876902628,0.7980441909298746,0.6035094412394058,0.4570319402231071,Tekanan
215,GAD49,GITAR_AKUSTIK_000-12_FRET,0.065,25.34,20.53,150.5,0.012499091310816073,In Control,0.0036070746075013375,0.007975243179224514,0.00023308262502875175,0.0036851867721360305,Tekanan
216,GAD50,GITAR_AKUSTIK_000-12_FRET,0.061,25.89,21.28,151.33,3.187537614630145,In Control,0.047082362052684346,0.33689371176646077,0.7163007326555015,0.08653767754103114,Waktu
217,GAD51,GITAR_AKUSTIK_000-12_FRET,0.065,25.34,20.53,150.5,0.012499091310816073,In Control,0.0036070746075013375,0.007975243179224514,0.00023308262502875175,0.0036851867721360305,Tekanan
218,GAD52,GITAR_AKUSTIK_000-12_FRET,0.063,25.59,20.78,150.89,0.6458666465317485,In Control,0.044453568200769844,0.08199699049656306,0.026464124730719574,0.020138315177863686,Tekanan
219,GAD53,GITAR_AKUSTIK_000-12_FRET,0.063,25.65,20.85,150.96,0.8704638018845502,In Control,0.0011588951800710623,0.17328008675318174,0.09219396784341505,0.07611949697797804,Tekanan
220,GAD54,GITAR_AKUSTIK_000-12_FRET,0.062,25.76,20.94,151.12,1.536842820667982,In Control,0.061193778588644276,0.23354540528683998,0.09361476516366829,0.062286181797441165,Tekanan
221,GAD55,GITAR_AKUSTIK_000-12_FRET,0.066,25.07,20.29,150.15,0.3872582111459201,In Control,0.031610465661439546,0.10646971475592837,0.07988023086065688,0.0792836378686615,Tekanan
222,GAD56,GITAR_AKUSTIK_000-12_FRET,0.061,25.96,21.34,151.44,3.808894858645362,In Control,0.00010913518710475856,0.537842927099462,0.9221763337741753,0.2609037186216976,Waktu
223,GAE01,GITAR_AKUSTIK_000-14_FRET,0.062,25.84,21.12,151.24,2.3020201693341322,In Control,0.006355350467189602,0.42449293478565187,0.4620890169462466,0.22255855373497369,Waktu
224,GAE02,GITAR_AKUSTIK_000-14_FRET,0.06,26.18,21.42,151.57,5.347954024893401,In Control,0.02895227208154516,1.094121504240797,0.8793002242538108,0.18077153821468173,Tekanan
225,GAE03,GITAR_AKUSTIK_000-14_FRET,0.064,25.48,20.65,150.7,0.2048738454130856,In Control,0.0038344701316223306,0.04909409770540271,0.005867637710897905,0.012579781821062536,Tekanan
226,GAE04,GITAR_AKUSTIK_000-14_FRET,0.064,25.48,20.65,150.69,0.20072545157291258,In Control,0.005549802314226443,0.04907616611123489,0.006045310915041763,0.008431387980889521,Tekanan
227,GAE05,GITAR_AKUSTIK_000-14_FRET,0.063,25.64,20.82,150.93,0.7864991189717132,In Control,0.009760454064949742,0.15651022322571606,0.05870225123422146,0.047761412893231325,Tekanan
228,GAE06,GITAR_AKUSTIK_000-14_FRET,0.069,24.54,19.73,149.31,4.496370144583171,In Control,0.10511128683722948,0.9168937326910642,0.754172964614567,0.8097012061977829,Tekanan
229,GAE07,GITAR_AKUSTIK_000-14_FRET,0.068,24.8,20.03,149.76,1.734516440125497,In Control,0.005243179468199077,0.32186892604797457,0.2030823412578977,0.1307777759995996,Tekanan
230,GAE08,GITAR_AKUSTIK_000-14_FRET,0.068,24.81,20.03,149.76,1.709723909161597,In Control,0.0063077298475113786,0.29707639508407446,0.2036213437434211,0.13074570123564833,Tekanan
231,GAE09,GITAR_AKUSTIK_000-14_FRET,0.069,24.66,19.89,149.53,2.9443365409211757,In Control,0.0205417403148922,0.487978929378313,0.3048439953148243,0.2224342032896116,Tekanan
232,GAE10,GITAR_AKUSTIK_000-14_FRET,0.062,25.76,20.96,151.14,1.5871798176007537,In Control,0.043630742776017195,0.23249483300821305,0.12059168758131134,0.08281633833735813,Tekanan
233,GAE11,GITAR_AKUSTIK_000-14_FRET,0.07,24.46,19.69,149.23,5.08993514031427,In Control,0.0019460023899657841,0.9221328351365763,0.5971636003072174,0.5138717692408594,Tekanan
234,GAE12,GITAR_AKUSTIK_000-14_FRET,0.066,25.12,20.32,150.21,0.23919436599605098,In Control,0.0022347846907406765,0.046815508140314155,0.05158603958241054,0.026579178502825873,Waktu
235,GAE13,GITAR_AKUSTIK_000-14_FRET,0.065,25.4,20.57,150.55,0.0856436826832128,In Control,0.03674481711593224,0.04879461521153841,0.00867241713073455,0.024876052923072718,Tekanan
236,GAE14,GITAR_AKUSTIK_000-14_FRET,0.061,25.91,21.29,151.37,3.3328860282020454,In Control,0.021314005108308276,0.3900981035475546,0.7436404379501487,0.1401572559455917,Waktu
237,GAE15,GITAR_AKUSTIK_000-14_FRET,0.062,25.76,20.95,151.12,1.5506581539180542,In Control,0.0579368003472438,0.23298075502780913,0.1074300984137404,0.06167181276163092,Tekanan
238,GAE16,GITAR_AKUSTIK_000-14_FRET,0.065,25.27,20.49,150.43,0.014851035866584981,In Control,0.010760065087172721,0.004180310134089883,0.0035631240404343217,0.005933372261606605,Kelembaban
239,GAE17,GITAR_AKUSTIK_000-14_FRET,0.061,25.95,21.33,151.41,3.6765307523828588,In Control,0.0016776761725170175,0.506307843405037,0.8884024336206737,0.20337014085936467,Waktu
240,GAE18,GITAR_AKUSTIK_000-14_FRET,0.06,26.23,21.43,151.59,5.670891619994124,In Control,0.010665866537997282,1.338505369445179,0.9105353207840121,0.2160709179098106,Tekanan
241,GAE19,GITAR_AKUSTIK_000-14_FRET,0.063,25.59,20.78,150.88,0.6405082028594014,In Control,0.0499138356203066,0.08197381589963926,0.026839963812401058,0.014779871505516518,Tekanan
242,GAE20,GITAR_AKUSTIK_000-14_FRET,0.061,25.96,21.35,151.44,3.8512392025902864,In Control,0.0002930908750107264,0.5369858671082106,0.9645206777190998,0.25964472467953525,Waktu
243,GAE21,GITAR_AKUSTIK_000-14_FRET,0.065,25.34,20.54,150.52,0.020132279675842975,In Control,0.008441904630723158,0.007885545987948803,0.0012085963677209086,0.010029204754529855,Suhu
244,GAE22,GITAR_AKUSTIK_000-14_FRET,0.066,25.17,20.39,150.27,0.1294939846158222,In Control,0.012086534715783748,0.011832889747705522,0.007126780206788572,0.0024427829176675575,Kelembaban
245,GAE23,GITAR_AKUSTIK_000-14_FRET,0.062,25.79,20.99,151.19,1.7737348743351993,In Control,0.011015897806638808,0.29974442574762694,0.16411800716832725,0.14891481765384929,Tekanan
246,GAE24,GITAR_AKUSTIK_000-14_FRET,0.07,24.52,19.73,149.3,4.5380335709717405,In Control,0.04035749972333491,0.6865874503363347,0.48609763292131714,0.3354248261708781,Tekanan
247,GAE25,GITAR_AKUSTIK_000-14_FRET,0.064,25.54,20.73,150.82,0.44751318117301503,In Control,0.03400966775474562,0.1232766487318207,0.05456974612698973,0.12013086947700524,Tekanan
248,GAE26,GITAR_AKUSTIK_000-14_FRET,0.061,25.95,21.33,151.41,3.6765307523828588,In Control,0.0016776761725170175,0.506307843405037,0.8884024336206737,0.20337014085936467,Waktu
249,GAE27,GITAR_AKUSTIK_000-14_FRET,0.065,25.35,20.54,150.52,0.024587361909437253,In Control,0.00977948003316304,0.012340628221543082,0.001167400051924436,0.010038089654224536,Tekanan
250,GAE28,GITAR_AKUSTIK_000-14_FRET,0.068,24.73,19.96,149.64,2.327431348542338,In Control,0.0303695784802831,0.5180301859119105,0.34251769271140176,0.35682669174193626,Tekanan
251,GAE29,GITAR_AKUSTIK_000-14_FRET,0.065,25.33,20.53,150.49,0.00696129975502207,In Control,0.0016381134097248262,0.004485779937962318,0.00028953643203354,0.0016260533998909681,Tekanan
252,GAE30,GITAR_AKUSTIK_000-14_FRET,0.061,25.92,21.31,151.37,3.4382691489847974,In Control,0.015784282862183918,0.41692462966832355,0.8196554989594667,0.13834857352657037,Waktu
253,GAE31,GITAR_AKUSTIK_000-14_FRET,0.062,25.77,20.97,151.15,1.6368300732106726,In Control,0.03335054000404747,0.25393624835493567,0.13491988449743197,0.09420342894798872,Tekanan
254,GAE32,GITAR_AKUSTIK_000-14_FRET,0.064,25.49,20.67,150.74,0.24824688948729218,In Control,7.62153581704006e-05,0.05897729900031509,0.013224661644163388,0.03651322219991843,Tekanan
255,GAE33,GITAR_AKUSTIK_000-14_FRET,0.065,25.33,20.53,150.48,0.0057347391412866065,In Control,0.0007783942053540011,0.0044803607816335175,0.0003300348152137306,0.00039949278615550483,Tekanan
256,GAE34,GITAR_AKUSTIK_000-14_FRET,0.063,25.58,20.77,150.87,0.6169690822547195,In Control,0.0623363452227268,0.0699956991813413,0.020672051705817873,0.010490881363771964,Tekanan
257,GAE35,GITAR_AKUSTIK_000-14_FRET,0.061,25.95,21.34,151.43,3.7563404715023916,In Control,8.351279616558571e-05,0.5055913919140993,0.9255379960758576,0.24049801041481977,Waktu
258,GAE36,GITAR_AKUSTIK_000-14_FRET,0.064,25.42,20.57,150.59,0.16150858450521444,In Control,0.08743222299801139,0.008478078473838996,0.006650689296135465,0.01039231693972481,Kelembaban
259,GAE37,GITAR_AKUSTIK_000-14_FRET,0.062,25.75,20.94,151.11,1.5060620278773507,In Control,0.07126714789305266,0.21246301509478105,0.09468792236971635,0.052528335923857084,Tekanan
260,GAE38,GITAR_AKUSTIK_000-14_FRET,0.069,24.53,19.73,149.31,4.539550031472928,In Control,0.10970677076500301,0.9600736195808208,0.7531353099912623,0.8097810233487959,Tekanan
261,GAE39,GITAR_AKUSTIK_000-14_FRET,0.068,24.72,19.98,149.62,2.3613823276631525,In Control,0.0372805308582107,0.5524666033667831,0.2902518597786652,0.41028628753371743,Tekanan
262,GAE40,GITAR_AKUSTIK_000-14_FRET,0.069,24.7,19.77,149.57,3.1186118051038543,In Control,0.020047085405284992,0.3626776003190022,0.6735842904578293,0.14084784864421618,Waktu
263,GAE41,GITAR_AKUSTIK_000-14_FRET,0.069,24.62,19.99,149.43,3.122958588976238,In Control,0.0031663637963328384,0.6303665568926338,0.10254421210467335,0.47267829162390296,Tekanan
264,GAE42,GITAR_AKUSTIK_000-14_FRET,0.068,24.79,20.38,149.74,1.6902861949505963,In Control,0.07497176944103212,0.37229905229561044,0.09938480919989146,0.19850309966931978,Tekanan
265,GAE43,GITAR_AKUSTIK_000-14_FRET,0.062,25.76,20.27,151.13,2.7903380659944648,In Control,0.4649859591384984,0.27297607269980473,1.3358422432900428,0.12431267984670713,Waktu
266,GAE44,GITAR_AKUSTIK_000-14_FRET,0.064,25.45,20.74,150.63,0.24050247295314817,In Control,0.012302482962989553,0.022249970974481947,0.07989166223471464,0.0017170863460632402,Waktu
267,GAE45,GITAR_AKUSTIK_000-14_FRET,0.069,24.55,20.51,149.33,4.310780337681555,In Control,0.052191104311948955,0.9619144640449928,0.687356385807238,0.9127116106756139,Tekanan
268,GAE46,GITAR_AKUSTIK_000-14_FRET,0.069,24.61,20.9,149.41,5.89287741321521,In Control,0.3986217691264624,0.7560644126127141,2.7771403169062387,0.7064720971232816,Waktu
269,GAE47,GITAR_AKUSTIK_000-14_FRET,0.069,24.63,20.41,149.47,3.225234155468952,In Control,0.15511657946903412,0.6337083271280157,0.3483043403993147,0.43289444474823435,Tekanan
270,GAE48,GITAR_AKUSTIK_000-14_FRET,0.068,24.81,21.46,149.77,8.593025897426624,In Control,1.094641208937781,0.39513580204732257,7.102257154376783,0.2680109827354453,Waktu
271,GAE49,GITAR_AKUSTIK_000-14_FRET,0.064,25.58,21.46,150.87,3.849065141429255,In Control,0.5813603208506426,0.15823575745168528,3.300967073739239,0.1284413961841797,Waktu
272,GAE50,GITAR_AKUSTIK_000-14_FRET,0.069,24.53,19.89,149.31,4.05581053505774,In Control,0.05037790672764597,0.97848967811629,0.26939581357607434,0.8457021697997789,Tekanan
273,GAE51,GITAR_AKUSTIK_000-14_FRET,0.061,25.92,20.61,151.37,3.0038230282834917,In Control,0.3513570604067473,0.47144149973288973,0.38520937825816093,0.21006186655834824,Tekanan
274,GAE52,GITAR_AKUSTIK_000-14_FRET,0.063,25.71,20.05,151.04,3.1430990300274413,In Control,0.18082254503749828,0.3565095741326303,2.1116759982474655,0.2889832848018439,Waktu
275,GAE53,GITAR_AKUSTIK_000-14_FRET,0.061,25.9,19.85,151.35,7.698969168290256,In Control,1.2975064507883118,0.471125438594834,5.170874256583016,0.261466909987778,Waktu
276,GAE54,GITAR_AKUSTIK_000-14_FRET,0.065,25.38,21.33,150.54,3.123284989146327,In Control,0.4519195736445316,0.01738513209296988,3.0704602748760292,0.0018939595346014748,Waktu
277,GAE55,GITAR_AKUSTIK_000-14_FRET,0.069,24.71,19.94,149.61,2.562998723277991,In Control,0.09755486609540442,0.3477637893200112,0.20731962480242805,0.09914988066990782,Tekanan
278,GAE56,GITAR_AKUSTIK_000-14_FRET,0.069,24.61,19.83,149.4,3.5886912479123647,In Control,0.009069237797623586,0.6512692564836526,0.4421910793291639,0.531191947812311,Tekanan
279,GAF01,GITAR_AKUSTIK_D-12_FRET,0.062,25.77,20.95,151.14,1.5945305020321605,In Control,0.04348953031591529,0.2550750178632435,0.1055375887758574,0.08355367480834741,Tekanan
280,GAF02,GITAR_AKUSTIK_D-12_FRET,0.064,25.95,20.73,150.19,2.6729768915316874,In Control,0.10257310197040814,1.593546129162109,0.07930829771412062,0.8701456288110196,Tekanan
281,GAF03,GITAR_AKUSTIK_D-12_FRET,0.066,25.07,20.49,150.13,0.35746748114744215,In Control,0.004827296882991383,0.11429067773594284,0.02423360306522787,0.12035729375736454,Suhu
282,GAF04,GITAR_AKUSTIK_D-12_FRET,0.066,25.19,19.92,150.3,1.3518114075464063,In Control,0.023089793073588494,0.0013401421785348422,1.2402591826788802,0.004853683444989931,Waktu
283,GAF05,GITAR_AKUSTIK_D-12_FRET,0.066,25.18,20.5,150.28,0.13972436903313162,In Control,0.041179931613783555,0.00862687245280025,0.023602520204666147,0.0018161218563315096,Kelembaban
